cfg,dia,minZ,theta_deg,fs_planos,poa_planta_Wm2
0,21-dic,1060,-9,0.00000000e+0,1160.977135
0,21-dic,1060,-8.75,0.00000000e+0,1160.423991
0,21-dic,1060,-8.5,0.00000000e+0,1159.850583
0,21-dic,1060,-8.25,0.00000000e+0,1159.256928
0,21-dic,1060,-8,0.00000000e+0,1158.643042
0,21-dic,1060,-7.75,0.00000000e+0,1158.008944
0,21-dic,1060,-7.5,0.00000000e+0,1157.354652
0,21-dic,1060,-7.25,0.00000000e+0,1156.680187
0,21-dic,1060,-7,0.00000000e+0,1155.985569
0,21-dic,1060,-6.75,0.00000000e+0,1155.270819
0,21-dic,1060,-6.5,0.00000000e+0,1154.535961
0,21-dic,1060,-6.25,0.00000000e+0,1153.781017
0,21-dic,1060,-6,0.00000000e+0,1153.006011
0,21-dic,1060,-5.75,0.00000000e+0,1152.210970
0,21-dic,1060,-5.5,0.00000000e+0,1151.395919
0,21-dic,1060,-5.25,0.00000000e+0,1150.560886
0,21-dic,1060,-5,0.00000000e+0,1149.705900
0,21-dic,1060,-4.75,0.00000000e+0,1148.834102
0,21-dic,1060,-4.5,0.00000000e+0,1147.949110
0,21-dic,1060,-4.25,0.00000000e+0,1147.043150
0,21-dic,1060,-4,0.00000000e+0,1146.116256
0,21-dic,1060,-3.75,0.00000000e+0,1145.168459
0,21-dic,1060,-3.5,0.00000000e+0,1144.199795
0,21-dic,1060,-3.25,0.00000000e+0,1143.210298
0,21-dic,1060,-3,0.00000000e+0,1142.200005
0,21-dic,1060,-2.75,0.00000000e+0,1141.168951
0,21-dic,1060,-2.5,0.00000000e+0,1140.117174
0,21-dic,1060,-2.25,0.00000000e+0,1139.044710
0,21-dic,1060,-2,0.00000000e+0,1137.951597
0,21-dic,1060,-1.75,0.00000000e+0,1136.837870
0,21-dic,1060,-1.5,0.00000000e+0,1135.703566
0,21-dic,1060,-1.25,0.00000000e+0,1134.548720
0,21-dic,1060,-1,0.00000000e+0,1133.373365
0,21-dic,1060,-0.75,0.00000000e+0,1132.177535
0,21-dic,1060,-0.5,0.00000000e+0,1130.961261
0,21-dic,1060,-0.25,0.00000000e+0,1129.724571
0,21-dic,1060,0,0.00000000e+0,1128.467492
0,21-dic,1060,0.25,0.00000000e+0,1127.234532
0,21-dic,1060,0.5,0.00000000e+0,1125.981232
0,21-dic,1060,0.75,0.00000000e+0,1124.707610
0,21-dic,1060,1,0.00000000e+0,1123.413686
0,21-dic,1060,1.25,0.00000000e+0,1122.099476
0,21-dic,1060,1.5,0.00000000e+0,1120.764995
0,21-dic,1060,1.75,0.00000000e+0,1119.410257
0,21-dic,1060,2,0.00000000e+0,1118.035272
0,21-dic,1060,2.25,0.00000000e+0,1116.640054
0,21-dic,1060,2.5,0.00000000e+0,1115.224613
0,21-dic,1060,2.75,0.00000000e+0,1113.788958
0,21-dic,1060,3,0.00000000e+0,1112.333102
0,21-dic,1060,3.25,0.00000000e+0,1110.857054
0,21-dic,1060,3.5,0.00000000e+0,1109.360825
0,21-dic,1060,3.75,0.00000000e+0,1107.844427
0,21-dic,1060,4,0.00000000e+0,1106.307872
0,21-dic,1060,4.25,0.00000000e+0,1104.751173
0,21-dic,1060,4.5,0.00000000e+0,1103.174344
0,21-dic,1060,4.75,0.00000000e+0,1101.577399
0,21-dic,1060,5,0.00000000e+0,1099.968161
0,21-dic,1060,5.25,0.00000000e+0,1098.343058
0,21-dic,1060,5.5,0.00000000e+0,1096.698995
0,21-dic,1060,5.75,0.00000000e+0,1095.035992
0,21-dic,1060,6,0.00000000e+0,1093.354068
0,21-dic,1060,6.25,0.00000000e+0,1091.653244
0,21-dic,1060,6.5,0.00000000e+0,1089.933541
0,21-dic,1060,6.75,0.00000000e+0,1088.194983
0,21-dic,1060,7,0.00000000e+0,1086.437592
0,21-dic,1060,7.25,0.00000000e+0,1084.661394
0,21-dic,1060,7.5,0.00000000e+0,1082.866415
0,21-dic,1060,7.75,0.00000000e+0,1081.052680
0,21-dic,1060,8,0.00000000e+0,1079.220216
0,21-dic,1060,8.25,0.00000000e+0,1077.369053
0,21-dic,1060,8.5,0.00000000e+0,1075.499218
0,21-dic,1060,8.75,0.00000000e+0,1073.610741
0,21-dic,1060,9,0.00000000e+0,1071.703653
0,21-dic,1060,9.25,0.00000000e+0,1069.777985
0,21-dic,1060,9.5,0.00000000e+0,1067.833768
0,21-dic,1060,9.75,0.00000000e+0,1065.871035
0,21-dic,1060,10,0.00000000e+0,1063.889818
0,21-dic,1060,10.25,0.00000000e+0,1061.890152
0,21-dic,1060,10.5,0.00000000e+0,1059.872070
0,21-dic,1060,10.75,0.00000000e+0,1057.835607
0,21-dic,1060,11,0.00000000e+0,1055.780798
0,21-dic,1060,11.25,0.00000000e+0,1053.707680
0,21-dic,1060,11.5,0.00000000e+0,1051.616289
0,21-dic,1060,11.75,0.00000000e+0,1049.506662
0,21-dic,1060,12,0.00000000e+0,1047.378835
0,21-dic,1060,12.25,0.00000000e+0,1045.232847
0,21-dic,1060,12.5,0.00000000e+0,1043.068737
0,21-dic,1060,12.75,0.00000000e+0,1040.886543
0,21-dic,1060,13,0.00000000e+0,1038.686305
0,21-dic,1060,13.25,0.00000000e+0,1036.468061
0,21-dic,1060,13.5,0.00000000e+0,1034.231853
0,21-dic,1060,13.75,0.00000000e+0,1031.977721
0,21-dic,1060,14,0.00000000e+0,1029.705707
0,21-dic,1060,14.25,0.00000000e+0,1027.415851
0,21-dic,1060,14.5,0.00000000e+0,1025.108195
0,21-dic,1060,14.75,0.00000000e+0,1022.782782
0,21-dic,1060,15,0.00000000e+0,1020.439655
0,21-dic,1060,15.25,0.00000000e+0,1018.078856
0,21-dic,1060,15.5,0.00000000e+0,1015.700430
0,21-dic,1060,15.75,0.00000000e+0,1013.304419
0,21-dic,1060,16,0.00000000e+0,1010.890869
0,21-dic,1060,16.25,0.00000000e+0,1008.459825
0,21-dic,1060,16.5,0.00000000e+0,1006.011330
0,21-dic,1060,16.75,0.00000000e+0,1003.545430
0,21-dic,1060,17,0.00000000e+0,1001.062172
0,21-dic,1060,17.25,0.00000000e+0,998.561601
0,21-dic,1060,17.5,0.00000000e+0,996.043765
0,21-dic,1060,17.75,0.00000000e+0,993.508709
0,21-dic,1060,18,0.00000000e+0,990.956481
0,21-dic,1060,18.25,0.00000000e+0,988.387129
0,21-dic,1060,18.5,0.00000000e+0,985.800701
0,21-dic,1060,18.75,0.00000000e+0,983.197244
0,21-dic,1060,19,0.00000000e+0,980.576808
0,21-dic,1060,19.25,0.00000000e+0,977.939442
0,21-dic,1060,19.5,0.00000000e+0,975.285194
0,21-dic,1060,19.75,0.00000000e+0,972.614116
0,21-dic,1060,20,0.00000000e+0,969.926256
0,21-dic,1060,20.25,0.00000000e+0,967.221665
0,21-dic,1060,20.5,0.00000000e+0,964.500393
0,21-dic,1060,20.75,0.00000000e+0,961.762492
0,21-dic,1060,21,0.00000000e+0,959.008014
0,21-dic,1060,21.25,0.00000000e+0,956.237009
0,21-dic,1060,21.5,0.00000000e+0,953.449530
0,21-dic,1060,21.75,0.00000000e+0,950.645629
0,21-dic,1060,22,0.00000000e+0,947.825359
0,21-dic,1060,22.25,0.00000000e+0,944.988773
0,21-dic,1060,22.5,0.00000000e+0,942.135924
0,21-dic,1060,22.75,0.00000000e+0,939.266866
0,21-dic,1060,23,0.00000000e+0,936.381653
0,21-dic,1060,23.25,0.00000000e+0,933.480338
0,21-dic,1060,23.5,0.00000000e+0,930.562977
0,21-dic,1060,23.75,0.00000000e+0,927.629625
0,21-dic,1060,24,0.00000000e+0,924.680336
0,21-dic,1060,24.25,0.00000000e+0,921.715167
0,21-dic,1060,24.5,0.00000000e+0,918.734172
0,21-dic,1060,24.75,0.00000000e+0,915.737409
0,21-dic,1060,25,0.00000000e+0,912.724934
0,21-dic,1060,25.25,0.00000000e+0,909.696803
0,21-dic,1060,25.5,0.00000000e+0,906.653073
0,21-dic,1060,25.75,0.00000000e+0,903.593802
0,21-dic,1060,26,0.00000000e+0,900.519048
0,21-dic,1060,26.25,0.00000000e+0,897.428869
0,21-dic,1060,26.5,0.00000000e+0,894.323322
0,21-dic,1060,26.75,0.00000000e+0,891.202466
0,21-dic,1060,27,0.00000000e+0,888.066361
0,21-dic,1060,27.25,0.00000000e+0,884.915064
0,21-dic,1060,27.5,0.00000000e+0,881.748637
0,21-dic,1060,27.75,0.00000000e+0,878.567138
0,21-dic,1060,28,0.00000000e+0,875.370628
0,21-dic,1060,28.25,0.00000000e+0,872.159166
0,21-dic,1060,28.5,0.00000000e+0,868.932814
0,21-dic,1060,28.75,0.00000000e+0,865.691632
0,21-dic,1060,29,0.00000000e+0,862.435682
0,21-dic,1060,29.25,0.00000000e+0,859.165025
0,21-dic,1060,29.5,0.00000000e+0,855.879722
0,21-dic,1060,29.75,0.00000000e+0,852.579836
0,21-dic,1060,30,0.00000000e+0,849.265430
0,21-dic,1060,30.25,0.00000000e+0,845.936564
0,21-dic,1060,30.5,0.00000000e+0,842.593304
0,21-dic,1060,30.75,0.00000000e+0,839.235711
0,21-dic,1060,31,0.00000000e+0,835.863848
0,21-dic,1060,31.25,0.00000000e+0,832.477781
0,21-dic,1060,31.5,0.00000000e+0,829.077572
0,21-dic,1060,31.75,0.00000000e+0,825.663287
0,21-dic,1060,32,0.00000000e+0,822.234988
0,21-dic,1060,32.25,0.00000000e+0,818.792742
0,21-dic,1060,32.5,0.00000000e+0,815.336613
0,21-dic,1060,32.75,0.00000000e+0,811.866667
0,21-dic,1060,33,0.00000000e+0,808.382968
0,21-dic,1060,33.25,0.00000000e+0,804.885584
0,21-dic,1060,33.5,0.00000000e+0,801.374579
0,21-dic,1060,33.75,0.00000000e+0,797.850021
0,21-dic,1060,34,0.00000000e+0,794.311976
0,21-dic,1060,34.25,0.00000000e+0,790.760510
0,21-dic,1060,34.5,0.00000000e+0,787.195692
0,21-dic,1060,34.75,0.00000000e+0,783.617587
0,21-dic,1060,35,0.00000000e+0,780.026265
0,21-dic,1060,35.25,0.00000000e+0,776.421793
0,21-dic,1060,35.5,0.00000000e+0,772.804238
0,21-dic,1060,35.75,0.00000000e+0,769.173670
0,21-dic,1060,36,0.00000000e+0,765.530157
0,21-dic,1060,36.25,0.00000000e+0,761.873768
0,21-dic,1060,36.5,0.00000000e+0,758.204571
0,21-dic,1060,36.75,0.00000000e+0,754.522637
0,21-dic,1060,37,0.00000000e+0,750.828035
0,21-dic,1060,37.25,0.00000000e+0,747.120835
0,21-dic,1060,37.5,0.00000000e+0,743.401107
0,21-dic,1060,37.75,0.00000000e+0,739.668921
0,21-dic,1060,38,0.00000000e+0,735.924348
0,21-dic,1060,38.25,0.00000000e+0,732.167458
0,21-dic,1060,38.5,0.00000000e+0,728.398323
0,21-dic,1060,38.75,0.00000000e+0,724.617015
0,21-dic,1060,39,0.00000000e+0,720.823603
0,21-dic,1060,39.25,0.00000000e+0,717.018161
0,21-dic,1060,39.5,0.00000000e+0,713.200760
0,21-dic,1060,39.75,0.00000000e+0,709.371472
0,21-dic,1060,40,0.00000000e+0,705.530371
0,21-dic,1060,40.25,0.00000000e+0,701.677527
0,21-dic,1060,40.5,0.00000000e+0,697.813015
0,21-dic,1060,40.75,0.00000000e+0,693.936908
0,21-dic,1060,41,0.00000000e+0,690.049278
0,21-dic,1060,41.25,0.00000000e+0,686.150199
0,21-dic,1060,41.5,0.00000000e+0,682.239745
0,21-dic,1060,41.75,0.00000000e+0,678.317991
0,21-dic,1060,42,0.00000000e+0,674.385009
0,21-dic,1060,42.25,0.00000000e+0,670.440875
0,21-dic,1060,42.5,0.00000000e+0,666.485664
0,21-dic,1060,42.75,0.00000000e+0,662.519449
0,21-dic,1060,43,0.00000000e+0,658.542306
0,21-dic,1060,43.25,0.00000000e+0,654.554311
0,21-dic,1060,43.5,0.00000000e+0,650.555538
0,21-dic,1060,43.75,0.00000000e+0,646.546064
0,21-dic,1060,44,0.00000000e+0,642.525964
0,21-dic,1060,44.25,0.00000000e+0,638.495314
0,21-dic,1060,44.5,0.00000000e+0,634.454191
0,21-dic,1060,44.75,0.00000000e+0,630.402671
0,21-dic,1060,45,0.00000000e+0,626.340830
0,21-dic,1060,45.25,0.00000000e+0,622.268746
0,21-dic,1060,45.5,0.00000000e+0,618.186495
0,21-dic,1060,45.75,0.00000000e+0,614.094155
0,21-dic,1060,46,0.00000000e+0,609.991803
0,21-dic,1060,46.25,0.00000000e+0,605.879518
0,21-dic,1060,46.5,0.00000000e+0,601.757375
0,21-dic,1060,46.75,0.00000000e+0,597.625455
0,21-dic,1060,47,0.00000000e+0,593.483834
0,21-dic,1060,47.25,0.00000000e+0,589.332591
0,21-dic,1060,47.5,0.00000000e+0,585.171805
0,21-dic,1060,47.75,0.00000000e+0,581.001555
0,21-dic,1060,48,0.00000000e+0,576.821919
0,21-dic,1060,48.25,0.00000000e+0,572.632976
0,21-dic,1060,48.5,0.00000000e+0,568.434806
0,21-dic,1060,48.75,0.00000000e+0,564.227488
0,21-dic,1060,49,0.00000000e+0,560.011102
0,21-dic,1060,49.25,0.00000000e+0,555.785727
0,21-dic,1060,49.5,0.00000000e+0,551.551444
0,21-dic,1060,49.75,0.00000000e+0,547.308333
0,21-dic,1060,50,0.00000000e+0,543.056473
0,21-dic,1060,50.25,0.00000000e+0,538.795946
0,21-dic,1060,50.5,0.00000000e+0,534.526832
0,21-dic,1060,50.75,0.00000000e+0,530.249211
0,21-dic,1060,51,0.00000000e+0,525.963166
0,21-dic,1060,51.25,0.00000000e+0,521.668776
0,21-dic,1060,51.5,0.00000000e+0,517.366123
0,21-dic,1060,51.75,0.00000000e+0,513.055289
0,21-dic,1060,52,0.00000000e+0,508.736355
0,21-dic,1060,52.25,0.00000000e+0,504.409403
0,21-dic,1060,52.5,0.00000000e+0,500.074514
0,21-dic,1060,52.75,0.00000000e+0,495.731771
0,21-dic,1060,53,0.00000000e+0,491.381256
0,21-dic,1060,53.25,0.00000000e+0,487.023052
0,21-dic,1060,53.5,0.00000000e+0,482.657240
0,21-dic,1060,53.75,0.00000000e+0,478.283903
0,21-dic,1060,54,0.00000000e+0,473.903125
0,21-dic,1060,54.25,0.00000000e+0,469.514987
0,21-dic,1060,54.5,0.00000000e+0,465.119574
0,21-dic,1060,54.75,0.00000000e+0,460.716968
0,21-dic,1060,55,0.00000000e+0,456.307252
1,21-jun,440,-55,0.00000000e+0,65.004585
1,21-jun,440,-54.75,0.00000000e+0,64.880919
1,21-jun,440,-54.5,0.00000000e+0,64.757162
1,21-jun,440,-54.25,0.00000000e+0,64.633318
1,21-jun,440,-54,0.00000000e+0,64.509388
1,21-jun,440,-53.75,0.00000000e+0,64.385375
1,21-jun,440,-53.5,0.00000000e+0,64.261282
1,21-jun,440,-53.25,0.00000000e+0,64.137112
1,21-jun,440,-53,0.00000000e+0,64.012866
1,21-jun,440,-52.75,0.00000000e+0,63.888547
1,21-jun,440,-52.5,0.00000000e+0,63.764159
1,21-jun,440,-52.25,0.00000000e+0,63.639704
1,21-jun,440,-52,0.00000000e+0,63.515184
1,21-jun,440,-51.75,0.00000000e+0,63.390601
1,21-jun,440,-51.5,0.00000000e+0,63.265960
1,21-jun,440,-51.25,0.00000000e+0,63.141261
1,21-jun,440,-51,0.00000000e+0,63.016508
1,21-jun,440,-50.75,0.00000000e+0,62.891704
1,21-jun,440,-50.5,0.00000000e+0,62.766850
1,21-jun,440,-50.25,0.00000000e+0,62.641950
1,21-jun,440,-50,0.00000000e+0,62.517006
1,21-jun,440,-49.75,0.00000000e+0,62.392021
1,21-jun,440,-49.5,0.00000000e+0,62.266998
1,21-jun,440,-49.25,0.00000000e+0,62.141938
1,21-jun,440,-49,0.00000000e+0,62.016845
1,21-jun,440,-48.75,0.00000000e+0,61.891721
1,21-jun,440,-48.5,0.00000000e+0,61.766569
1,21-jun,440,-48.25,0.00000000e+0,61.641392
1,21-jun,440,-48,0.00000000e+0,61.516192
1,21-jun,440,-47.75,0.00000000e+0,61.390971
1,21-jun,440,-47.5,0.00000000e+0,61.265733
1,21-jun,440,-47.25,0.00000000e+0,61.140480
1,21-jun,440,-47,0.00000000e+0,61.015214
1,21-jun,440,-46.75,0.00000000e+0,60.889939
1,21-jun,440,-46.5,0.00000000e+0,60.764657
1,21-jun,440,-46.25,0.00000000e+0,60.639370
1,21-jun,440,-46,0.00000000e+0,60.514081
1,21-jun,440,-45.75,0.00000000e+0,60.388793
1,21-jun,440,-45.5,0.00000000e+0,60.263508
1,21-jun,440,-45.25,0.00000000e+0,60.138230
1,21-jun,440,-45,0.00000000e+0,60.012960
1,21-jun,440,-44.75,0.00000000e+0,59.887701
1,21-jun,440,-44.5,0.00000000e+0,59.762456
1,21-jun,440,-44.25,0.00000000e+0,59.637228
1,21-jun,440,-44,0.00000000e+0,59.512019
1,21-jun,440,-43.75,0.00000000e+0,59.386832
1,21-jun,440,-43.5,0.00000000e+0,59.261669
1,21-jun,440,-43.25,0.00000000e+0,59.136533
1,21-jun,440,-43,0.00000000e+0,59.011427
1,21-jun,440,-42.75,0.00000000e+0,58.886354
1,21-jun,440,-42.5,0.00000000e+0,58.761315
1,21-jun,440,-42.25,0.00000000e+0,58.636314
1,21-jun,440,-42,0.00000000e+0,58.511354
1,21-jun,440,-41.75,0.00000000e+0,58.386436
1,21-jun,440,-41.5,0.00000000e+0,58.261564
1,21-jun,440,-41.25,0.00000000e+0,58.136740
1,21-jun,440,-41,0.00000000e+0,58.011967
1,21-jun,440,-40.75,0.00000000e+0,57.887247
1,21-jun,440,-40.5,0.00000000e+0,57.762583
1,21-jun,440,-40.25,0.00000000e+0,57.637978
1,21-jun,440,-40,0.00000000e+0,57.513435
1,21-jun,440,-39.75,0.00000000e+0,57.388956
1,21-jun,440,-39.5,0.00000000e+0,57.264543
1,21-jun,440,-39.25,0.00000000e+0,57.140200
1,21-jun,440,-39,0.00000000e+0,57.015928
1,21-jun,440,-38.75,0.00000000e+0,56.891731
1,21-jun,440,-38.5,0.00000000e+0,56.767612
1,21-jun,440,-38.25,0.00000000e+0,56.643572
1,21-jun,440,-38,0.00000000e+0,56.519615
1,21-jun,440,-37.75,0.00000000e+0,56.395743
1,21-jun,440,-37.5,0.00000000e+0,56.271959
1,21-jun,440,-37.25,0.00000000e+0,56.148265
1,21-jun,440,-37,0.00000000e+0,56.024665
1,21-jun,440,-36.75,0.00000000e+0,55.901160
1,21-jun,440,-36.5,0.00000000e+0,55.777753
1,21-jun,440,-36.25,0.00000000e+0,55.654448
1,21-jun,440,-36,0.00000000e+0,55.531246
1,21-jun,440,-35.75,0.00000000e+0,55.408151
1,21-jun,440,-35.5,0.00000000e+0,55.285164
1,21-jun,440,-35.25,0.00000000e+0,55.162290
1,21-jun,440,-35,0.00000000e+0,55.039529
1,21-jun,440,-34.75,0.00000000e+0,54.916886
1,21-jun,440,-34.5,0.00000000e+0,54.794361
1,21-jun,440,-34.25,0.00000000e+0,54.671960
1,21-jun,440,-34,0.00000000e+0,54.549683
1,21-jun,440,-33.75,0.00000000e+0,54.427533
1,21-jun,440,-33.5,0.00000000e+0,54.305514
1,21-jun,440,-33.25,0.00000000e+0,54.183627
1,21-jun,440,-33,0.00000000e+0,54.061876
1,21-jun,440,-32.75,0.00000000e+0,53.940264
1,21-jun,440,-32.5,0.00000000e+0,53.818792
1,21-jun,440,-32.25,0.00000000e+0,53.697463
1,21-jun,440,-32,0.00000000e+0,53.576280
1,21-jun,440,-31.75,0.00000000e+0,53.455247
1,21-jun,440,-31.5,0.00000000e+0,53.334364
1,21-jun,440,-31.25,0.00000000e+0,53.213636
1,21-jun,440,-31,0.00000000e+0,53.093064
1,21-jun,440,-30.75,0.00000000e+0,52.972652
1,21-jun,440,-30.5,0.00000000e+0,52.852402
1,21-jun,440,-30.25,0.00000000e+0,52.732317
1,21-jun,440,-30,0.00000000e+0,52.612399
1,21-jun,440,-29.75,0.00000000e+0,52.492651
1,21-jun,440,-29.5,0.00000000e+0,52.373076
1,21-jun,440,-29.25,0.00000000e+0,52.253676
1,21-jun,440,-29,0.00000000e+0,52.134455
1,21-jun,440,-28.75,0.00000000e+0,52.015414
1,21-jun,440,-28.5,0.00000000e+0,51.896557
1,21-jun,440,-28.25,0.00000000e+0,51.777886
1,21-jun,440,-28,0.00000000e+0,51.659404
1,21-jun,440,-27.75,0.00000000e+0,51.541113
1,21-jun,440,-27.5,0.00000000e+0,51.423017
1,21-jun,440,-27.25,0.00000000e+0,51.305118
1,21-jun,440,-27,0.00000000e+0,51.216816
1,21-jun,440,-26.75,0.00000000e+0,54.462312
1,21-jun,440,-26.5,0.00000000e+0,57.707202
1,21-jun,440,-26.25,0.00000000e+0,60.951425
1,21-jun,440,-26,0.00000000e+0,64.194919
1,21-jun,440,-25.75,0.00000000e+0,67.437624
1,21-jun,440,-25.5,0.00000000e+0,70.679478
1,21-jun,440,-25.25,0.00000000e+0,73.920421
1,21-jun,440,-25,0.00000000e+0,77.160390
1,21-jun,440,-24.75,0.00000000e+0,80.399325
1,21-jun,440,-24.5,0.00000000e+0,83.637165
1,21-jun,440,-24.25,0.00000000e+0,86.873849
1,21-jun,440,-24,0.00000000e+0,90.109315
1,21-jun,440,-23.75,0.00000000e+0,93.343503
1,21-jun,440,-23.5,0.00000000e+0,96.576352
1,21-jun,440,-23.25,0.00000000e+0,99.807801
1,21-jun,440,-23,0.00000000e+0,103.037788
1,21-jun,440,-22.75,0.00000000e+0,106.266255
1,21-jun,440,-22.5,0.00000000e+0,109.493138
1,21-jun,440,-22.25,0.00000000e+0,112.718379
1,21-jun,440,-22,0.00000000e+0,115.941916
1,21-jun,440,-21.75,0.00000000e+0,119.163689
1,21-jun,440,-21.5,0.00000000e+0,122.383637
1,21-jun,440,-21.25,0.00000000e+0,125.601699
1,21-jun,440,-21,0.00000000e+0,128.817816
1,21-jun,440,-20.75,0.00000000e+0,132.031927
1,21-jun,440,-20.5,0.00000000e+0,135.243972
1,21-jun,440,-20.25,0.00000000e+0,138.453891
1,21-jun,440,-20,0.00000000e+0,141.661623
1,21-jun,440,-19.75,0.00000000e+0,144.867108
1,21-jun,440,-19.5,0.00000000e+0,148.070287
1,21-jun,440,-19.25,0.00000000e+0,151.271100
1,21-jun,440,-19,0.00000000e+0,154.469487
1,21-jun,440,-18.75,0.00000000e+0,157.665389
1,21-jun,440,-18.5,0.00000000e+0,160.858745
1,21-jun,440,-18.25,0.00000000e+0,164.049496
1,21-jun,440,-18,0.00000000e+0,167.237584
1,21-jun,440,-17.75,0.00000000e+0,170.422948
1,21-jun,440,-17.5,0.00000000e+0,173.605530
1,21-jun,440,-17.25,0.00000000e+0,176.785271
1,21-jun,440,-17,0.00000000e+0,179.962112
1,21-jun,440,-16.75,0.00000000e+0,183.135994
1,21-jun,440,-16.5,0.00000000e+0,186.306858
1,21-jun,440,-16.25,0.00000000e+0,189.474647
1,21-jun,440,-16,0.00000000e+0,192.639301
1,21-jun,440,-15.75,0.00000000e+0,195.800764
1,21-jun,440,-15.5,0.00000000e+0,198.958977
1,21-jun,440,-15.25,0.00000000e+0,202.113881
1,21-jun,440,-15,0.00000000e+0,205.265421
1,21-jun,440,-14.75,0.00000000e+0,208.413539
1,21-jun,440,-14.5,0.00000000e+0,211.558176
1,21-jun,440,-14.25,0.00000000e+0,214.699278
1,21-jun,440,-14,0.00000000e+0,217.836786
1,21-jun,440,-13.75,0.00000000e+0,220.970646
1,21-jun,440,-13.5,0.00000000e+0,224.100800
1,21-jun,440,-13.25,0.00000000e+0,227.227193
1,21-jun,440,-13,0.00000000e+0,230.349771
1,21-jun,440,-12.75,0.00000000e+0,233.468477
1,21-jun,440,-12.5,0.00000000e+0,236.583257
1,21-jun,440,-12.25,0.00000000e+0,239.694058
1,21-jun,440,-12,0.00000000e+0,242.800825
1,21-jun,440,-11.75,0.00000000e+0,245.903505
1,21-jun,440,-11.5,0.00000000e+0,249.002046
1,21-jun,440,-11.25,0.00000000e+0,252.096395
1,21-jun,440,-11,0.00000000e+0,255.186501
1,21-jun,440,-10.75,0.00000000e+0,258.272314
1,21-jun,440,-10.5,0.00000000e+0,261.353782
1,21-jun,440,-10.25,0.00000000e+0,264.430858
1,21-jun,440,-10,0.00000000e+0,267.503492
1,21-jun,440,-9.75,0.00000000e+0,270.571637
1,21-jun,440,-9.5,0.00000000e+0,273.635248
1,21-jun,440,-9.25,0.00000000e+0,276.694280
1,21-jun,440,-9,0.00000000e+0,279.748688
1,21-jun,440,-8.75,0.00000000e+0,282.798431
1,21-jun,440,-8.5,0.00000000e+0,285.843469
1,21-jun,440,-8.25,0.00000000e+0,288.883762
1,21-jun,440,-8,0.00000000e+0,291.919276
1,21-jun,440,-7.75,0.00000000e+0,294.949976
1,21-jun,440,-7.5,0.00000000e+0,297.975831
1,21-jun,440,-7.25,0.00000000e+0,300.996813
1,21-jun,440,-7,0.00000000e+0,304.012897
1,21-jun,440,-6.75,0.00000000e+0,307.024064
1,21-jun,440,-6.5,0.00000000e+0,310.030298
1,21-jun,440,-6.25,0.00000000e+0,313.031586
1,21-jun,440,-6,0.00000000e+0,316.027927
1,21-jun,440,-5.75,0.00000000e+0,319.019320
1,21-jun,440,-5.5,0.00000000e+0,322.005777
1,21-jun,440,-5.25,0.00000000e+0,324.987317
1,21-jun,440,-5,0.00000000e+0,327.963970
1,21-jun,440,-4.75,0.00000000e+0,330.935778
1,21-jun,440,-4.5,0.00000000e+0,333.902798
1,21-jun,440,-4.25,0.00000000e+0,336.865102
1,21-jun,440,-4,0.00000000e+0,339.822784
1,21-jun,440,-3.75,0.00000000e+0,342.776680
1,21-jun,440,-3.5,0.00000000e+0,345.731298
1,21-jun,440,-3.25,0.00000000e+0,348.681073
1,21-jun,440,-3,0.00000000e+0,351.626229
1,21-jun,440,-2.75,0.00000000e+0,354.567027
1,21-jun,440,-2.5,0.00000000e+0,357.503773
1,21-jun,440,-2.25,0.00000000e+0,360.436815
1,21-jun,440,-2,0.00000000e+0,363.366545
1,21-jun,440,-1.75,0.00000000e+0,366.293398
1,21-jun,440,-1.5,0.00000000e+0,369.217841
1,21-jun,440,-1.25,0.00000000e+0,372.140361
1,21-jun,440,-1,0.00000000e+0,375.061443
1,21-jun,440,-0.75,0.00000000e+0,377.981543
1,21-jun,440,-0.5,0.00000000e+0,380.901056
1,21-jun,440,-0.25,0.00000000e+0,383.820282
1,21-jun,440,0,0.00000000e+0,386.739392
1,21-jun,440,0.25,0.00000000e+0,389.658408
1,21-jun,440,0.5,0.00000000e+0,392.577197
1,21-jun,440,0.75,0.00000000e+0,395.495476
1,21-jun,440,1,0.00000000e+0,398.412835
1,21-jun,440,1.25,0.00000000e+0,401.328768
1,21-jun,440,1.5,0.00000000e+0,404.242707
1,21-jun,440,1.75,0.00000000e+0,407.154056
1,21-jun,440,2,0.00000000e+0,410.062217
1,21-jun,440,2.25,0.00000000e+0,412.966611
1,21-jun,440,2.5,0.00000000e+0,415.866695
1,21-jun,440,2.75,0.00000000e+0,418.761963
1,21-jun,440,3,0.00000000e+0,421.651956
1,21-jun,440,3.25,0.00000000e+0,424.536258
1,21-jun,440,3.5,0.00000000e+0,427.414497
1,21-jun,440,3.75,0.00000000e+0,430.286338
1,21-jun,440,4,0.00000000e+0,433.157235
1,21-jun,440,4.25,0.00000000e+0,436.022570
1,21-jun,440,4.5,0.00000000e+0,438.881394
1,21-jun,440,4.75,0.00000000e+0,441.733503
1,21-jun,440,5,0.00000000e+0,444.578715
1,21-jun,440,5.25,0.00000000e+0,447.416862
1,21-jun,440,5.5,0.00000000e+0,450.247792
1,21-jun,440,5.75,0.00000000e+0,453.071362
1,21-jun,440,6,0.00000000e+0,455.887444
1,21-jun,440,6.25,0.00000000e+0,458.695917
