node_id,lat,lon,etiqueta,rol,enlace,ncu,gw,esclavo
TCU_SUNNER_ID_001,37.372454,14.902054,TK0349,TCU,radio,5,5,1
TCU_SUNNER_ID_002,37.372459,14.902172,TK0350,TCU,radio,5,5,2
TCU_SUNNER_ID_003,37.372463,14.90229,TK0351,TCU,radio,5,5,3
TCU_SUNNER_ID_004,37.372439,14.901699,TK0352,TCU,radio,5,5,4
TCU_SUNNER_ID_005,37.372444,14.901817,TK0353,TCU,radio,5,5,5
TCU_SUNNER_ID_006,37.372449,14.901935,TK0354,TCU,radio,5,5,6
TCU_SUNNER_ID_007,37.372618,14.901462,TK0355,TCU,radio,5,5,7
TCU_SUNNER_ID_008,37.372434,14.90158,TK0356,TCU,radio,5,5,8
TCU_SUNNER_ID_009,37.373121,14.902408,TK0357,TCU,radio,5,5,9
TCU_SUNNER_ID_010,37.373106,14.902053,TK0362,TCU,radio,5,5,10
TCU_SUNNER_ID_011,37.373111,14.902171,TK0363,TCU,radio,5,5,11
TCU_SUNNER_ID_012,37.373116,14.902289,TK0364,TCU,radio,5,5,12
TCU_SUNNER_ID_013,37.373092,14.901698,TK0365,TCU,radio,5,5,13
TCU_SUNNER_ID_014,37.373096,14.901816,TK0366,TCU,radio,5,5,14
TCU_SUNNER_ID_015,37.373101,14.901934,TK0367,TCU,radio,5,5,15
TCU_SUNNER_ID_016,37.373087,14.901579,TK0368,TCU,radio,5,5,16
TCU_SUNNER_ID_017,37.372618,14.901343,TK0372,TCU,radio,5,5,17
TCU_SUNNER_ID_018,37.372949,14.901106,TK0373,TCU,radio,5,5,18
TCU_SUNNER_ID_019,37.372949,14.901224,TK0374,TCU,radio,5,5,19
TCU_SUNNER_ID_020,37.373099,14.900987,TK0375,TCU,radio,5,5,20
TCU_SUNNER_ID_021,37.373105,14.901343,TK0376,TCU,radio,5,5,21
TCU_SUNNER_ID_022,37.373105,14.901461,TK0377,TCU,radio,5,5,22
TCU_SUNNER_ID_023,37.373254,14.900869,TK0378,TCU,radio,5,5,23
TCU_SUNNER_ID_024,37.374521,14.903681,TK0480,TCU,radio,5,5,24
TCU_SUNNER_ID_025,37.374521,14.903563,TK0481,TCU,radio,5,5,25
TCU_SUNNER_ID_026,37.374521,14.903445,TK0482,TCU,radio,5,5,26
TCU_SUNNER_ID_027,37.374521,14.903326,TK0483,TCU,radio,5,5,27
TCU_SUNNER_ID_028,37.374521,14.903208,TK0484,TCU,radio,5,5,28
TCU_SUNNER_ID_029,37.37452,14.903089,TK0485,TCU,radio,5,5,29
TCU_SUNNER_ID_030,37.37452,14.902971,TK0486,TCU,radio,5,5,30
TCU_SUNNER_ID_031,37.374521,14.9038,TK0487,TCU,radio,5,5,31
TCU_SUNNER_ID_032,37.374411,14.902638,TK0488,TCU,radio,5,5,32
TCU_SUNNER_ID_033,37.374473,14.90252,TK0489,TCU,radio,5,5,33
TCU_SUNNER_ID_034,37.373952,14.900808,TK0582,TCU,radio,5,5,34
TCU_SUNNER_ID_035,37.374237,14.900926,TK0583,TCU,radio,5,5,35
TCU_SUNNER_ID_036,37.374187,14.901044,TK0584,TCU,radio,5,5,36
TCU_SUNNER_ID_037,37.374137,14.901162,TK0585,TCU,radio,5,5,37
TCU_SUNNER_ID_038,37.373952,14.900571,TK0586,TCU,radio,5,5,38
TCU_SUNNER_ID_039,37.373952,14.900689,TK0587,TCU,radio,5,5,39
TCU_SUNNER_ID_040,37.373936,14.900452,TK0588,TCU,radio,5,5,40
TCU_SUNNER_ID_041,37.373935,14.900334,TK0589,TCU,radio,5,5,41
TCU_SUNNER_ID_042,37.374439,14.90057,TK0590,TCU,radio,5,5,42
TCU_SUNNER_ID_043,37.374439,14.900689,TK0591,TCU,radio,5,5,43
TCU_SUNNER_ID_044,37.374439,14.900807,TK0592,TCU,radio,5,5,44
TCU_SUNNER_ID_045,37.37412,14.901452,TK0593,TCU,radio,5,5,45
TCU_SUNNER_ID_046,37.374198,14.90157,TK0594,TCU,radio,5,5,46
TCU_SUNNER_ID_047,37.374143,14.901688,TK0595,TCU,radio,5,5,47
TCU_SUNNER_ID_048,37.374093,14.901807,TK0596,TCU,radio,5,5,48
TCU_SUNNER_ID_049,37.374063,14.901925,TK0597,TCU,radio,5,5,49
TCU_SUNNER_ID_050,37.375787,14.901765,TK0625,TCU,radio,5,5,50
TCU_SUNNER_ID_051,37.375135,14.901765,TK0626,TCU,radio,5,5,51
TCU_SUNNER_ID_052,37.375466,14.901647,TK0627,TCU,radio,5,5,52
TCU_SUNNER_ID_053,37.375135,14.901884,TK0628,TCU,radio,5,5,53
