node_id,lat,lon,etiqueta,rol,enlace,ncu,gw,esclavo
TCU_SUNNER_ID_001,37.372627,14.905921,TK0001,TCU,radio,6,6,1
TCU_SUNNER_ID_002,37.372631,14.90604,TK0002,TCU,radio,6,6,2
TCU_SUNNER_ID_003,37.372636,14.906158,TK0003,TCU,radio,6,6,3
TCU_SUNNER_ID_004,37.372645,14.905803,TK0004,TCU,radio,6,6,4
TCU_SUNNER_ID_005,37.371711,14.904772,TK0328,TCU,radio,6,6,5
TCU_SUNNER_ID_006,37.371711,14.90489,TK0329,TCU,radio,6,6,6
TCU_SUNNER_ID_007,37.371711,14.905009,TK0330,TCU,radio,6,6,7
TCU_SUNNER_ID_008,37.371711,14.905127,TK0331,TCU,radio,6,6,8
TCU_SUNNER_ID_009,37.371712,14.905246,TK0332,TCU,radio,6,6,9
TCU_SUNNER_ID_010,37.371712,14.905364,TK0333,TCU,radio,6,6,10
TCU_SUNNER_ID_011,37.371712,14.905482,TK0334,TCU,radio,6,6,11
TCU_SUNNER_ID_012,37.371866,14.904535,TK0335,TCU,radio,6,6,12
TCU_SUNNER_ID_013,37.371712,14.905601,TK0336,TCU,radio,6,6,13
TCU_SUNNER_ID_014,37.37167,14.905956,TK0337,TCU,radio,6,6,14
TCU_SUNNER_ID_015,37.372468,14.902409,TK0338,TCU,radio,6,6,15
TCU_SUNNER_ID_016,37.372473,14.902527,TK0339,TCU,radio,6,6,16
TCU_SUNNER_ID_017,37.372478,14.902645,TK0340,TCU,radio,6,6,17
TCU_SUNNER_ID_018,37.372483,14.902764,TK0341,TCU,radio,6,6,18
TCU_SUNNER_ID_019,37.372488,14.902882,TK0342,TCU,radio,6,6,19
TCU_SUNNER_ID_020,37.372493,14.903,TK0343,TCU,radio,6,6,20
TCU_SUNNER_ID_021,37.372498,14.903119,TK0344,TCU,radio,6,6,21
TCU_SUNNER_ID_022,37.372503,14.903237,TK0345,TCU,radio,6,6,22
TCU_SUNNER_ID_023,37.372508,14.903354,TK0346,TCU,radio,6,6,23
TCU_SUNNER_ID_024,37.372513,14.903474,TK0347,TCU,radio,6,6,24
TCU_SUNNER_ID_025,37.372517,14.903592,TK0348,TCU,radio,6,6,25
TCU_SUNNER_ID_026,37.373126,14.902526,TK0358,TCU,radio,6,6,26
TCU_SUNNER_ID_027,37.373131,14.902645,TK0359,TCU,radio,6,6,27
TCU_SUNNER_ID_028,37.373136,14.902763,TK0360,TCU,radio,6,6,28
TCU_SUNNER_ID_029,37.373141,14.902881,TK0361,TCU,radio,6,6,29
TCU_SUNNER_ID_030,37.373146,14.903,TK0369,TCU,radio,6,6,30
TCU_SUNNER_ID_031,37.373151,14.903118,TK0370,TCU,radio,6,6,31
TCU_SUNNER_ID_032,37.373156,14.903236,TK0371,TCU,radio,6,6,32
TCU_SUNNER_ID_033,37.372995,14.903354,TK0379,TCU,radio,6,6,33
TCU_SUNNER_ID_034,37.373,14.903473,TK0380,TCU,radio,6,6,34
TCU_SUNNER_ID_035,37.372356,14.903712,TK0381,TCU,radio,6,6,35
TCU_SUNNER_ID_036,37.372611,14.904157,TK0382,TCU,radio,6,6,36
TCU_SUNNER_ID_037,37.372568,14.904274,TK0383,TCU,radio,6,6,37
TCU_SUNNER_ID_038,37.372407,14.904394,TK0384,TCU,radio,6,6,38
TCU_SUNNER_ID_039,37.372412,14.904514,TK0385,TCU,radio,6,6,39
TCU_SUNNER_ID_040,37.372417,14.904633,TK0386,TCU,radio,6,6,40
TCU_SUNNER_ID_041,37.372422,14.904753,TK0387,TCU,radio,6,6,41
TCU_SUNNER_ID_042,37.372773,14.904037,TK0388,TCU,radio,6,6,42
TCU_SUNNER_ID_043,37.372836,14.903918,TK0389,TCU,radio,6,6,43
TCU_SUNNER_ID_044,37.373008,14.903798,TK0390,TCU,radio,6,6,44
TCU_SUNNER_ID_045,37.371627,14.902447,TK0391,TCU,radio,6,6,45
TCU_SUNNER_ID_046,37.371632,14.902566,TK0392,TCU,radio,6,6,46
TCU_SUNNER_ID_047,37.371636,14.902684,TK0393,TCU,radio,6,6,47
TCU_SUNNER_ID_048,37.371641,14.902803,TK0394,TCU,radio,6,6,48
TCU_SUNNER_ID_049,37.371646,14.902921,TK0395,TCU,radio,6,6,49
TCU_SUNNER_ID_050,37.371651,14.903039,TK0396,TCU,radio,6,6,50
TCU_SUNNER_ID_051,37.371656,14.903158,TK0397,TCU,radio,6,6,51
TCU_SUNNER_ID_052,37.371661,14.903276,TK0398,TCU,radio,6,6,52
TCU_SUNNER_ID_053,37.371666,14.903393,TK0399,TCU,radio,6,6,53
TCU_SUNNER_ID_054,37.371671,14.903513,TK0400,TCU,radio,6,6,54
TCU_SUNNER_ID_055,37.371675,14.903631,TK0401,TCU,radio,6,6,55
TCU_SUNNER_ID_056,37.371612,14.902092,TK0402,TCU,radio,6,6,56
TCU_SUNNER_ID_057,37.371617,14.902211,TK0403,TCU,radio,6,6,57
TCU_SUNNER_ID_058,37.371622,14.902329,TK0404,TCU,radio,6,6,58
TCU_SUNNER_ID_059,37.37168,14.903748,TK0405,TCU,radio,6,6,59
TCU_SUNNER_ID_060,37.371685,14.903868,TK0406,TCU,radio,6,6,60
TCU_SUNNER_ID_061,37.37169,14.903986,TK0407,TCU,radio,6,6,61
TCU_SUNNER_ID_062,37.371607,14.901974,TK0408,TCU,radio,6,6,62
TCU_SUNNER_ID_063,37.371694,14.904104,TK0409,TCU,radio,6,6,63
TCU_SUNNER_ID_064,37.370974,14.902448,TK0410,TCU,radio,6,6,64
TCU_SUNNER_ID_065,37.370979,14.902567,TK0411,TCU,radio,6,6,65
TCU_SUNNER_ID_066,37.370984,14.902685,TK0412,TCU,radio,6,6,66
TCU_SUNNER_ID_067,37.370989,14.902803,TK0413,TCU,radio,6,6,67
TCU_SUNNER_ID_068,37.370994,14.902922,TK0414,TCU,radio,6,6,68
TCU_SUNNER_ID_069,37.370999,14.90304,TK0415,TCU,radio,6,6,69
TCU_SUNNER_ID_070,37.371004,14.903158,TK0416,TCU,radio,6,6,70
TCU_SUNNER_ID_071,37.371008,14.903277,TK0417,TCU,radio,6,6,71
TCU_SUNNER_ID_072,37.371013,14.903394,TK0418,TCU,radio,6,6,72
TCU_SUNNER_ID_073,37.371018,14.903514,TK0419,TCU,radio,6,6,73
TCU_SUNNER_ID_074,37.371023,14.903632,TK0420,TCU,radio,6,6,74
TCU_SUNNER_ID_075,37.370969,14.90233,TK0421,TCU,radio,6,6,75
TCU_SUNNER_ID_076,37.371028,14.903749,TK0422,TCU,radio,6,6,76
TCU_SUNNER_ID_077,37.371033,14.903869,TK0423,TCU,radio,6,6,77
TCU_SUNNER_ID_078,37.371037,14.903987,TK0424,TCU,radio,6,6,78
TCU_SUNNER_ID_079,37.371041,14.904105,TK0425,TCU,radio,6,6,79
TCU_SUNNER_ID_080,37.371478,14.904223,TK0426,TCU,radio,6,6,80
TCU_SUNNER_ID_081,37.371119,14.902211,TK0427,TCU,radio,6,6,81
TCU_SUNNER_ID_082,37.371757,14.901855,TK0428,TCU,radio,6,6,82
TCU_SUNNER_ID_083,37.371752,14.901737,TK0429,TCU,radio,6,6,83
TCU_SUNNER_ID_084,37.37142,14.904342,TK0430,TCU,radio,6,6,84
TCU_SUNNER_ID_085,37.373886,14.90385,TK0431,TCU,radio,6,6,85
TCU_SUNNER_ID_086,37.373838,14.903969,TK0432,TCU,radio,6,6,86
TCU_SUNNER_ID_087,37.373783,14.904087,TK0433,TCU,radio,6,6,87
TCU_SUNNER_ID_088,37.373721,14.904206,TK0434,TCU,radio,6,6,88
TCU_SUNNER_ID_089,37.373969,14.904324,TK0435,TCU,radio,6,6,89
TCU_SUNNER_ID_090,37.373861,14.904442,TK0436,TCU,radio,6,6,90
TCU_SUNNER_ID_091,37.374089,14.90456,TK0437,TCU,radio,6,6,91
TCU_SUNNER_ID_092,37.37404,14.904679,TK0438,TCU,radio,6,6,92
TCU_SUNNER_ID_093,37.373974,14.904797,TK0439,TCU,radio,6,6,93
TCU_SUNNER_ID_094,37.373923,14.904916,TK0440,TCU,radio,6,6,94
TCU_SUNNER_ID_095,37.374196,14.905034,TK0441,TCU,radio,6,6,95
TCU_SUNNER_ID_096,37.374196,14.905152,TK0442,TCU,radio,6,6,96
TCU_SUNNER_ID_097,37.374196,14.90527,TK0443,TCU,radio,6,6,97
TCU_SUNNER_ID_098,37.373271,14.904916,TK0444,TCU,radio,6,6,98
TCU_SUNNER_ID_099,37.373543,14.905034,TK0445,TCU,radio,6,6,99
TCU_SUNNER_ID_100,37.373543,14.905153,TK0446,TCU,radio,6,6,100
TCU_SUNNER_ID_101,37.373543,14.905271,TK0447,TCU,radio,6,6,101
TCU_SUNNER_ID_102,37.373322,14.904798,TK0448,TCU,radio,6,6,102
TCU_SUNNER_ID_103,37.373387,14.90468,TK0449,TCU,radio,6,6,103
TCU_SUNNER_ID_104,37.373436,14.904561,TK0450,TCU,radio,6,6,104
TCU_SUNNER_ID_105,37.374044,14.905389,TK0451,TCU,radio,6,6,105
TCU_SUNNER_ID_106,37.373392,14.90539,TK0452,TCU,radio,6,6,106
TCU_SUNNER_ID_107,37.373723,14.905508,TK0453,TCU,radio,6,6,107
TCU_SUNNER_ID_108,37.373392,14.905626,TK0454,TCU,radio,6,6,108
TCU_SUNNER_ID_109,37.373393,14.905745,TK0455,TCU,radio,6,6,109
TCU_SUNNER_ID_110,37.373226,14.905508,TK0456,TCU,radio,6,6,110
TCU_SUNNER_ID_111,37.373364,14.904442,TK0457,TCU,radio,6,6,111
TCU_SUNNER_ID_112,37.373472,14.904324,TK0458,TCU,radio,6,6,112
TCU_SUNNER_ID_113,37.373226,14.905863,TK0459,TCU,radio,6,6,113
TCU_SUNNER_ID_114,37.373046,14.905153,TK0657,TCU,radio,6,6,114
TCU_SUNNER_ID_115,37.373046,14.905034,TK0658,TCU,radio,6,6,115
TCU_SUNNER_ID_116,37.373046,14.905271,TK0659,TCU,radio,6,6,116
TCU_SUNNER_ID_117,37.371711,14.904654,TK0660,TCU,radio,6,6,117
TCU_SUNNER_ID_118,37.371866,14.904417,TK0661,TCU,radio,6,6,118
TCU_SUNNER_ID_119,37.371629,14.906074,TK0665,TCU,radio,6,6,119
TCU_SUNNER_ID_120,37.372361,14.903832,TK0668,TCU,radio,6,6,120
TCU_SUNNER_ID_121,37.370341,14.902923,TK0671,TCU,radio,6,6,121
TCU_SUNNER_ID_122,37.370346,14.903041,TK0672,TCU,radio,6,6,122
TCU_SUNNER_ID_123,37.370351,14.903159,TK0673,TCU,radio,6,6,123
TCU_SUNNER_ID_124,37.370356,14.903278,TK0674,TCU,radio,6,6,124
TCU_SUNNER_ID_125,37.370361,14.903395,TK0675,TCU,radio,6,6,125
TCU_SUNNER_ID_126,37.370366,14.903514,TK0676,TCU,radio,6,6,126
TCU_SUNNER_ID_127,37.37037,14.903633,TK0677,TCU,radio,6,6,127
TCU_SUNNER_ID_128,37.370375,14.90375,TK0678,TCU,radio,6,6,128
TCU_SUNNER_ID_129,37.37038,14.903869,TK0679,TCU,radio,6,6,129
TCU_SUNNER_ID_130,37.370384,14.903988,TK0680,TCU,radio,6,6,130
TCU_SUNNER_ID_131,37.369713,14.903515,TK0681,TCU,radio,6,6,131
TCU_SUNNER_ID_132,37.369717,14.903634,TK0682,TCU,radio,6,6,132
TCU_SUNNER_ID_133,37.369722,14.903751,TK0683,TCU,radio,6,6,133
TCU_SUNNER_ID_134,37.369727,14.90387,TK0684,TCU,radio,6,6,134
TCU_SUNNER_ID_135,37.369708,14.903396,TK0685,TCU,radio,6,6,135
TCU_SUNNER_ID_136,37.370336,14.902804,TK0686,TCU,radio,6,6,136
TCU_SUNNER_ID_137,37.370486,14.902686,TK0687,TCU,radio,6,6,137
TCU_SUNNER_ID_138,37.370482,14.902567,TK0688,TCU,radio,6,6,138
TCU_SUNNER_ID_139,37.369858,14.903278,TK0689,TCU,radio,6,6,139
TCU_SUNNER_ID_140,37.369732,14.903989,TK0690,TCU,radio,6,6,140
TCU_SUNNER_ID_141,37.370389,14.904106,TK0691,TCU,radio,6,6,141
TCU_SUNNER_ID_142,37.371715,14.905719,TK0725,TCU,radio,6,6,142
TCU_SUNNER_ID_143,37.371644,14.905837,TK0726,TCU,radio,6,6,143
HSU_03,37.369889,14.902865,HSU 06-04,HSU,radio,6,6,
