node_id,lat,lon,etiqueta,ncu,gw
TCU_SUNNER_ID_050,39.120647,-1.149522,TK 050-02,2,1
TCU_SUNNER_ID_051,39.122506,-1.149334,TK 051-02,2,1
TCU_SUNNER_ID_052,39.121998,-1.149348,TK 052-02,2,1
TCU_SUNNER_ID_053,39.121321,-1.149365,TK 053-02,2,1
TCU_SUNNER_ID_054,39.120645,-1.149383,TK 054-02,2,1
TCU_SUNNER_ID_055,39.122503,-1.149196,TK 055-02,2,1
TCU_SUNNER_ID_056,39.121829,-1.149213,TK 056-02,2,1
TCU_SUNNER_ID_057,39.121152,-1.149231,TK 057-02,2,1
TCU_SUNNER_ID_058,39.12056,-1.149247,TK 058-02,2,1
TCU_SUNNER_ID_059,39.122501,-1.149057,TK 059-02,2,1
TCU_SUNNER_ID_060,39.121827,-1.149075,TK 060-02,2,1
TCU_SUNNER_ID_061,39.12115,-1.149092,TK 061-02,2,1
TCU_SUNNER_ID_062,39.120558,-1.149108,TK 062-02,2,1
TCU_SUNNER_ID_063,39.121822,-1.148936,TK 063-02,2,1
TCU_SUNNER_ID_064,39.121314,-1.148949,TK 064-02,2,1
TCU_SUNNER_ID_065,39.120638,-1.148967,TK 065-02,2,1
TCU_SUNNER_ID_066,39.121312,-1.14881,TK 066-02,2,1
TCU_SUNNER_ID_067,39.120636,-1.148828,TK 067-02,2,1
TCU_SUNNER_ID_068,39.121309,-1.148672,TK 068-02,2,1
TCU_SUNNER_ID_069,39.120634,-1.148689,TK 069-02,2,1
TCU_SUNNER_ID_001,39.121615,-1.157131,TK 001-03,3,1
TCU_SUNNER_ID_002,39.121695,-1.15699,TK 002-03,3,1
TCU_SUNNER_ID_003,39.121776,-1.156849,TK 003-03,3,1
TCU_SUNNER_ID_004,39.122283,-1.156697,TK 004-03,3,1
TCU_SUNNER_ID_005,39.121774,-1.15671,TK 005-03,3,1
TCU_SUNNER_ID_006,39.12228,-1.156558,TK 006-03,3,1
TCU_SUNNER_ID_007,39.121689,-1.156574,TK 007-03,3,1
TCU_SUNNER_ID_008,39.122444,-1.156415,TK 008-03,3,1
TCU_SUNNER_ID_009,39.121769,-1.156433,TK 009-03,3,1
TCU_SUNNER_ID_010,39.122865,-1.156265,TK 010-03,3,1
TCU_SUNNER_ID_011,39.122355,-1.156279,TK 011-03,3,1
TCU_SUNNER_ID_012,39.121679,-1.156296,TK 012-03,3,1
TCU_SUNNER_ID_013,39.12286,-1.156127,TK 013-03,3,1
TCU_SUNNER_ID_014,39.122352,-1.15614,TK 014-03,3,1
TCU_SUNNER_ID_015,39.121677,-1.156158,TK 015-03,3,1
TCU_SUNNER_ID_016,39.122858,-1.155988,TK 016-03,3,1
TCU_SUNNER_ID_017,39.12235,-1.156001,TK 017-03,3,1
TCU_SUNNER_ID_018,39.121675,-1.156019,TK 018-03,3,1
TCU_SUNNER_ID_019,39.122348,-1.155862,TK 019-03,3,1
TCU_SUNNER_ID_020,39.121672,-1.15588,TK 020-03,3,1
TCU_SUNNER_ID_021,39.122346,-1.155724,TK 021-03,3,1
TCU_SUNNER_ID_022,39.12167,-1.155741,TK 022-03,3,1
TCU_SUNNER_ID_023,39.122343,-1.155585,TK 023-03,3,1
TCU_SUNNER_ID_024,39.121668,-1.155603,TK 024-03,3,1
TCU_SUNNER_ID_025,39.122341,-1.155446,TK 025-03,3,1
TCU_SUNNER_ID_026,39.121666,-1.155464,TK 026-03,3,1
TCU_SUNNER_ID_027,39.122339,-1.155307,TK 027-03,3,1
TCU_SUNNER_ID_028,39.121664,-1.155325,TK 028-03,3,1
TCU_SUNNER_ID_029,39.122337,-1.155169,TK 029-03,3,1
TCU_SUNNER_ID_030,39.121661,-1.155186,TK 030-03,3,1
TCU_SUNNER_ID_031,39.122335,-1.15503,TK 031-03,3,1
TCU_SUNNER_ID_032,39.121659,-1.155048,TK 032-03,3,1
TCU_SUNNER_ID_033,39.122332,-1.154891,TK 033-03,3,1
TCU_SUNNER_ID_034,39.121657,-1.154909,TK 034-03,3,1
TCU_SUNNER_ID_035,39.122164,-1.154757,TK 035-03,3,1
TCU_SUNNER_ID_036,39.121572,-1.154772,TK 036-03,3,1
TCU_SUNNER_ID_037,39.122161,-1.154618,TK 037-03,3,1
TCU_SUNNER_ID_038,39.12157,-1.154634,TK 038-03,3,1
TCU_SUNNER_ID_039,39.122159,-1.154479,TK 039-03,3,1
TCU_SUNNER_ID_040,39.121568,-1.154495,TK 040-03,3,1
TCU_SUNNER_ID_041,39.122157,-1.154341,TK 041-03,3,1
TCU_SUNNER_ID_042,39.121648,-1.154354,TK 042-03,3,1
