node_id,lat,lon,etiqueta,ncu,gw
TCU_SUNNER_ID_039,-16.59767,-71.806312,TR-06_2-039,11,2
TCU_SUNNER_ID_040,-16.597671,-71.806196,TR-06_2-040,11,2
TCU_SUNNER_ID_041,-16.597673,-71.80608,TR-06_2-041,11,2
TCU_SUNNER_ID_042,-16.597675,-71.805963,TR-06_2-042,11,2
TCU_SUNNER_ID_043,-16.597676,-71.805847,TR-06_2-043,11,2
TCU_SUNNER_ID_044,-16.597678,-71.805731,TR-06_2-044,11,2
TCU_SUNNER_ID_045,-16.597679,-71.805615,TR-06_2-045,11,2
TCU_SUNNER_ID_046,-16.597681,-71.805499,TR-06_2-046,11,2
TCU_SUNNER_ID_047,-16.597682,-71.805383,TR-06_2-047,11,2
TCU_SUNNER_ID_048,-16.597684,-71.805267,TR-06_2-048,11,2
TCU_SUNNER_ID_049,-16.597686,-71.805151,TR-06_2-049,11,2
TCU_SUNNER_ID_050,-16.597687,-71.805035,TR-06_2-050,11,2
TCU_SUNNER_ID_051,-16.597855,-71.804921,TR-06_2-051,11,2
TCU_SUNNER_ID_052,-16.597856,-71.804805,TR-06_2-052,11,2
TCU_SUNNER_ID_053,-16.597692,-71.804686,TR-06_2-053,11,2
TCU_SUNNER_ID_054,-16.597693,-71.80457,TR-06_2-054,11,2
TCU_SUNNER_ID_055,-16.597695,-71.804454,TR-06_2-055,11,2
TCU_SUNNER_ID_056,-16.597697,-71.804339,TR-06_2-056,11,2
TCU_SUNNER_ID_057,-16.597698,-71.804223,TR-06_2-057,11,2
TCU_SUNNER_ID_058,-16.5977,-71.804107,TR-06_2-058,11,2
TCU_SUNNER_ID_059,-16.598348,-71.806322,TR-06_2-059,11,2
TCU_SUNNER_ID_060,-16.59835,-71.806205,TR-06_2-060,11,2
TCU_SUNNER_ID_061,-16.598351,-71.806089,TR-06_2-061,11,2
TCU_SUNNER_ID_062,-16.598353,-71.805973,TR-06_2-062,11,2
TCU_SUNNER_ID_063,-16.598354,-71.805857,TR-06_2-063,11,2
TCU_SUNNER_ID_064,-16.598356,-71.805741,TR-06_2-064,11,2
TCU_SUNNER_ID_065,-16.598357,-71.805625,TR-06_2-065,11,2
TCU_SUNNER_ID_066,-16.598359,-71.805509,TR-06_2-066,11,2
TCU_SUNNER_ID_067,-16.598361,-71.805393,TR-06_2-067,11,2
TCU_SUNNER_ID_068,-16.598362,-71.805277,TR-06_2-068,11,2
TCU_SUNNER_ID_069,-16.598364,-71.80516,TR-06_2-069,11,2
TCU_SUNNER_ID_070,-16.598365,-71.805044,TR-06_2-070,11,2
TCU_SUNNER_ID_071,-16.598367,-71.804928,TR-06_2-071,11,2
TCU_SUNNER_ID_072,-16.598368,-71.804812,TR-06_2-072,11,2
TCU_SUNNER_ID_073,-16.59837,-71.804696,TR-06_2-073,11,2
TCU_SUNNER_ID_074,-16.598371,-71.80458,TR-06_2-074,11,2
TCU_SUNNER_ID_075,-16.598373,-71.804464,TR-06_2-075,11,2
TCU_SUNNER_ID_076,-16.598375,-71.804349,TR-06_2-076,11,2
TCU_SUNNER_ID_077,-16.598376,-71.804233,TR-06_2-077,11,2
TCU_SUNNER_ID_078,-16.598378,-71.804116,TR-06_2-078,11,2
TCU_SUNNER_ID_079,-16.599026,-71.806331,TR-06_2-079,11,2
TCU_SUNNER_ID_080,-16.599028,-71.806215,TR-06_2-080,11,2
TCU_SUNNER_ID_081,-16.599029,-71.806099,TR-06_2-081,11,2
TCU_SUNNER_ID_082,-16.599031,-71.805983,TR-06_2-082,11,2
TCU_SUNNER_ID_083,-16.599032,-71.805867,TR-06_2-083,11,2
TCU_SUNNER_ID_084,-16.599034,-71.805751,TR-06_2-084,11,2
TCU_SUNNER_ID_085,-16.599035,-71.805635,TR-06_2-085,11,2
TCU_SUNNER_ID_086,-16.599037,-71.805519,TR-06_2-086,11,2
TCU_SUNNER_ID_087,-16.599039,-71.805403,TR-06_2-087,11,2
TCU_SUNNER_ID_088,-16.59904,-71.805286,TR-06_2-088,11,2
TCU_SUNNER_ID_089,-16.599042,-71.80517,TR-06_2-089,11,2
TCU_SUNNER_ID_090,-16.599043,-71.805054,TR-06_2-090,11,2
TCU_SUNNER_ID_091,-16.599045,-71.804938,TR-06_2-091,11,2
TCU_SUNNER_ID_092,-16.599046,-71.804822,TR-06_2-092,11,2
TCU_SUNNER_ID_093,-16.599048,-71.804706,TR-06_2-093,11,2
TCU_SUNNER_ID_094,-16.59905,-71.80459,TR-06_2-094,11,2
TCU_SUNNER_ID_095,-16.599051,-71.804474,TR-06_2-095,11,2
TCU_SUNNER_ID_096,-16.599053,-71.804359,TR-06_2-096,11,2
TCU_SUNNER_ID_097,-16.599054,-71.804242,TR-06_2-097,11,2
TCU_SUNNER_ID_098,-16.599056,-71.804126,TR-06_2-098,11,2
TCU_SUNNER_ID_099,-16.599704,-71.806341,TR-06_2-099,11,2
TCU_SUNNER_ID_100,-16.599706,-71.806225,TR-06_2-100,11,2
TCU_SUNNER_ID_101,-16.599707,-71.806109,TR-06_2-101,11,2
TCU_SUNNER_ID_102,-16.599709,-71.805993,TR-06_2-102,11,2
TCU_SUNNER_ID_103,-16.59971,-71.805877,TR-06_2-103,11,2
TCU_SUNNER_ID_104,-16.599712,-71.805761,TR-06_2-104,11,2
TCU_SUNNER_ID_105,-16.599714,-71.805645,TR-06_2-105,11,2
TCU_SUNNER_ID_106,-16.599715,-71.805529,TR-06_2-106,11,2
TCU_SUNNER_ID_107,-16.599717,-71.805412,TR-06_2-107,11,2
TCU_SUNNER_ID_108,-16.599718,-71.805296,TR-06_2-108,11,2
TCU_SUNNER_ID_109,-16.59972,-71.80518,TR-06_2-109,11,2
TCU_SUNNER_ID_110,-16.599721,-71.805064,TR-06_2-110,11,2
TCU_SUNNER_ID_111,-16.599723,-71.804948,TR-06_2-111,11,2
TCU_SUNNER_ID_112,-16.599725,-71.804832,TR-06_2-112,11,2
TCU_SUNNER_ID_113,-16.599726,-71.804716,TR-06_2-113,11,2
TCU_SUNNER_ID_114,-16.599728,-71.8046,TR-06_2-114,11,2
TCU_SUNNER_ID_115,-16.599729,-71.804484,TR-06_2-115,11,2
