node_id,lat,lon,etiqueta,ncu,gw
TCU_SUNNER_ID_001,-16.590009,-71.805504,TR-07_2-001,13,1
TCU_SUNNER_ID_002,-16.590011,-71.805388,TR-07_2-002,13,1
TCU_SUNNER_ID_003,-16.590012,-71.805272,TR-07_2-003,13,1
TCU_SUNNER_ID_004,-16.590014,-71.805155,TR-07_2-004,13,1
TCU_SUNNER_ID_005,-16.590015,-71.805039,TR-07_2-005,13,1
TCU_SUNNER_ID_006,-16.590017,-71.804923,TR-07_2-006,13,1
TCU_SUNNER_ID_007,-16.590019,-71.804807,TR-07_2-007,13,1
TCU_SUNNER_ID_008,-16.59002,-71.804691,TR-07_2-008,13,1
TCU_SUNNER_ID_009,-16.590022,-71.804575,TR-07_2-009,13,1
TCU_SUNNER_ID_010,-16.590023,-71.804459,TR-07_2-010,13,1
TCU_SUNNER_ID_011,-16.590025,-71.804343,TR-07_2-011,13,1
TCU_SUNNER_ID_012,-16.590026,-71.804227,TR-07_2-012,13,1
TCU_SUNNER_ID_013,-16.590028,-71.804111,TR-07_2-013,13,1
TCU_SUNNER_ID_014,-16.590679,-71.806094,TR-07_2-014,13,1
TCU_SUNNER_ID_015,-16.590681,-71.805978,TR-07_2-015,13,1
TCU_SUNNER_ID_016,-16.590683,-71.805862,TR-07_2-016,13,1
TCU_SUNNER_ID_017,-16.590684,-71.805746,TR-07_2-017,13,1
TCU_SUNNER_ID_018,-16.590686,-71.80563,TR-07_2-018,13,1
TCU_SUNNER_ID_019,-16.590687,-71.805514,TR-07_2-019,13,1
TCU_SUNNER_ID_020,-16.590689,-71.805397,TR-07_2-020,13,1
TCU_SUNNER_ID_021,-16.59069,-71.805281,TR-07_2-021,13,1
TCU_SUNNER_ID_022,-16.590692,-71.805165,TR-07_2-022,13,1
TCU_SUNNER_ID_023,-16.590694,-71.805049,TR-07_2-023,13,1
TCU_SUNNER_ID_024,-16.590695,-71.804933,TR-07_2-024,13,1
TCU_SUNNER_ID_025,-16.590697,-71.804817,TR-07_2-025,13,1
TCU_SUNNER_ID_026,-16.590698,-71.804701,TR-07_2-026,13,1
TCU_SUNNER_ID_027,-16.5907,-71.804585,TR-07_2-027,13,1
TCU_SUNNER_ID_028,-16.590701,-71.804469,TR-07_2-028,13,1
TCU_SUNNER_ID_029,-16.590703,-71.804353,TR-07_2-029,13,1
TCU_SUNNER_ID_030,-16.590704,-71.804236,TR-07_2-030,13,1
TCU_SUNNER_ID_031,-16.590706,-71.80412,TR-07_2-031,13,1
TCU_SUNNER_ID_032,-16.591357,-71.806104,TR-07_2-032,13,1
TCU_SUNNER_ID_033,-16.591359,-71.805988,TR-07_2-033,13,1
TCU_SUNNER_ID_034,-16.591361,-71.805872,TR-07_2-034,13,1
TCU_SUNNER_ID_035,-16.591362,-71.805756,TR-07_2-035,13,1
TCU_SUNNER_ID_036,-16.591364,-71.80564,TR-07_2-036,13,1
TCU_SUNNER_ID_037,-16.591365,-71.805523,TR-07_2-037,13,1
TCU_SUNNER_ID_038,-16.591367,-71.805407,TR-07_2-038,13,1
TCU_SUNNER_ID_039,-16.591368,-71.805291,TR-07_2-039,13,1
TCU_SUNNER_ID_040,-16.59137,-71.805175,TR-07_2-040,13,1
TCU_SUNNER_ID_041,-16.591372,-71.805059,TR-07_2-041,13,1
TCU_SUNNER_ID_042,-16.591373,-71.804943,TR-07_2-042,13,1
TCU_SUNNER_ID_043,-16.591375,-71.804827,TR-07_2-043,13,1
TCU_SUNNER_ID_044,-16.591376,-71.804711,TR-07_2-044,13,1
TCU_SUNNER_ID_045,-16.591378,-71.804595,TR-07_2-045,13,1
TCU_SUNNER_ID_046,-16.591379,-71.804478,TR-07_2-046,13,1
TCU_SUNNER_ID_047,-16.591381,-71.804362,TR-07_2-047,13,1
TCU_SUNNER_ID_048,-16.591383,-71.804246,TR-07_2-048,13,1
TCU_SUNNER_ID_049,-16.591384,-71.80413,TR-07_2-049,13,1
