node_id,lat,lon,etiqueta,rol,ncu,gw
TCU_SUNNER_ID_057,-16.603267,-71.80442,TR-04_1-057,TCU,5,2
TCU_SUNNER_ID_058,-16.603269,-71.804304,TR-04_1-058,TCU,5,2
TCU_SUNNER_ID_059,-16.603271,-71.804187,TR-04_1-059,TCU,5,2
TCU_SUNNER_ID_060,-16.603272,-71.804071,TR-04_1-060,TCU,5,2
TCU_SUNNER_ID_061,-16.603274,-71.803955,TR-04_1-061,TCU,5,2
TCU_SUNNER_ID_062,-16.603275,-71.803839,TR-04_1-062,TCU,5,2
TCU_SUNNER_ID_063,-16.603277,-71.803723,TR-04_1-063,TCU,5,2
TCU_SUNNER_ID_064,-16.603445,-71.803609,TR-04_1-064,TCU,5,2
TCU_SUNNER_ID_065,-16.603446,-71.803493,TR-04_1-065,TCU,5,2
TCU_SUNNER_ID_066,-16.603282,-71.803375,TR-04_1-066,TCU,5,2
TCU_SUNNER_ID_067,-16.603283,-71.803259,TR-04_1-067,TCU,5,2
TCU_SUNNER_ID_068,-16.603285,-71.803142,TR-04_1-068,TCU,5,2
TCU_SUNNER_ID_069,-16.603286,-71.803026,TR-04_1-069,TCU,5,2
TCU_SUNNER_ID_070,-16.603288,-71.80291,TR-04_1-070,TCU,5,2
TCU_SUNNER_ID_071,-16.603289,-71.802794,TR-04_1-071,TCU,5,2
TCU_SUNNER_ID_072,-16.603291,-71.802678,TR-04_1-072,TCU,5,2
TCU_SUNNER_ID_073,-16.603292,-71.802562,TR-04_1-073,TCU,5,2
TCU_SUNNER_ID_074,-16.603946,-71.80443,TR-04_1-074,TCU,5,2
TCU_SUNNER_ID_075,-16.603947,-71.804313,TR-04_1-075,TCU,5,2
TCU_SUNNER_ID_076,-16.603949,-71.804197,TR-04_1-076,TCU,5,2
TCU_SUNNER_ID_077,-16.60395,-71.804081,TR-04_1-077,TCU,5,2
TCU_SUNNER_ID_078,-16.603952,-71.803965,TR-04_1-078,TCU,5,2
TCU_SUNNER_ID_079,-16.603953,-71.803849,TR-04_1-079,TCU,5,2
TCU_SUNNER_ID_080,-16.603955,-71.803733,TR-04_1-080,TCU,5,2
TCU_SUNNER_ID_081,-16.603956,-71.803617,TR-04_1-081,TCU,5,2
TCU_SUNNER_ID_082,-16.603958,-71.803501,TR-04_1-082,TCU,5,2
TCU_SUNNER_ID_083,-16.60396,-71.803385,TR-04_1-083,TCU,5,2
TCU_SUNNER_ID_084,-16.603961,-71.803268,TR-04_1-084,TCU,5,2
TCU_SUNNER_ID_085,-16.603963,-71.803152,TR-04_1-085,TCU,5,2
TCU_SUNNER_ID_086,-16.603964,-71.803036,TR-04_1-086,TCU,5,2
TCU_SUNNER_ID_087,-16.603966,-71.80292,TR-04_1-087,TCU,5,2
TCU_SUNNER_ID_088,-16.603967,-71.802804,TR-04_1-088,TCU,5,2
TCU_SUNNER_ID_089,-16.603969,-71.802688,TR-04_1-089,TCU,5,2
TCU_SUNNER_ID_090,-16.603971,-71.802572,TR-04_1-090,TCU,5,2
TCU_SUNNER_ID_091,-16.604624,-71.804439,TR-04_1-091,TCU,5,2
TCU_SUNNER_ID_092,-16.604625,-71.804323,TR-04_1-092,TCU,5,2
TCU_SUNNER_ID_093,-16.604627,-71.804207,TR-04_1-093,TCU,5,2
TCU_SUNNER_ID_094,-16.604628,-71.804091,TR-04_1-094,TCU,5,2
TCU_SUNNER_ID_095,-16.60463,-71.803975,TR-04_1-095,TCU,5,2
TCU_SUNNER_ID_096,-16.604631,-71.803859,TR-04_1-096,TCU,5,2
TCU_SUNNER_ID_097,-16.604633,-71.803743,TR-04_1-097,TCU,5,2
TCU_SUNNER_ID_098,-16.604635,-71.803627,TR-04_1-098,TCU,5,2
TCU_SUNNER_ID_099,-16.604636,-71.80351,TR-04_1-099,TCU,5,2
TCU_SUNNER_ID_100,-16.604638,-71.803394,TR-04_1-100,TCU,5,2
TCU_SUNNER_ID_101,-16.604639,-71.803278,TR-04_1-101,TCU,5,2
TCU_SUNNER_ID_102,-16.604641,-71.803162,TR-04_1-102,TCU,5,2
TCU_SUNNER_ID_103,-16.604642,-71.803046,TR-04_1-103,TCU,5,2
TCU_SUNNER_ID_104,-16.604644,-71.80293,TR-04_1-104,TCU,5,2
TCU_SUNNER_ID_105,-16.604646,-71.802814,TR-04_1-105,TCU,5,2
TCU_SUNNER_ID_106,-16.604647,-71.802698,TR-04_1-106,TCU,5,2
TCU_SUNNER_ID_107,-16.604649,-71.802582,TR-04_1-107,TCU,5,2
TCU_SUNNER_ID_108,-16.605136,-71.804447,TR-04_1-108,TCU,5,2
TCU_SUNNER_ID_109,-16.605138,-71.804331,TR-04_1-109,TCU,5,2
TCU_SUNNER_ID_110,-16.60514,-71.804215,TR-04_1-110,TCU,5,2
TCU_SUNNER_ID_111,-16.605141,-71.804098,TR-04_1-111,TCU,5,2
TCU_SUNNER_ID_112,-16.605143,-71.803982,TR-04_1-112,TCU,5,2
TCU_SUNNER_ID_113,-16.605144,-71.803866,TR-04_1-113,TCU,5,2
TCU_SUNNER_ID_114,-16.605146,-71.80375,TR-04_1-114,TCU,5,2
TCU_SUNNER_ID_115,-16.605147,-71.803634,TR-04_1-115,TCU,5,2
TCU_SUNNER_ID_116,-16.605149,-71.803518,TR-04_1-116,TCU,5,2
TCU_SUNNER_ID_117,-16.605151,-71.803402,TR-04_1-117,TCU,5,2
TCU_SUNNER_ID_118,-16.605152,-71.803286,TR-04_1-118,TCU,5,2
TCU_SUNNER_ID_119,-16.605154,-71.80317,TR-04_1-119,TCU,5,2
TCU_SUNNER_ID_120,-16.60532,-71.803056,TR-04_1-120,TCU,5,2
TCU_SUNNER_ID_121,-16.605322,-71.80294,TR-04_1-121,TCU,5,2
TCU_SUNNER_ID_122,-16.605324,-71.802824,TR-04_1-122,TCU,5,2
TCU_SUNNER_ID_123,-16.605325,-71.802708,TR-04_1-123,TCU,5,2
TCU_SUNNER_ID_124,-16.605327,-71.802591,TR-04_1-124,TCU,5,2
