node_id,lat,lon,etiqueta,ncu,gw
TCU_SUNNER_ID_001,-16.596214,-71.806291,TR-06_2-001,11,1
TCU_SUNNER_ID_002,-16.596215,-71.806174,TR-06_2-002,11,1
TCU_SUNNER_ID_003,-16.596217,-71.806058,TR-06_2-003,11,1
TCU_SUNNER_ID_004,-16.596218,-71.805942,TR-06_2-004,11,1
TCU_SUNNER_ID_005,-16.59622,-71.805826,TR-06_2-005,11,1
TCU_SUNNER_ID_006,-16.596221,-71.80571,TR-06_2-006,11,1
TCU_SUNNER_ID_007,-16.596223,-71.805594,TR-06_2-007,11,1
TCU_SUNNER_ID_008,-16.596224,-71.805478,TR-06_2-008,11,1
TCU_SUNNER_ID_009,-16.596226,-71.805362,TR-06_2-009,11,1
TCU_SUNNER_ID_010,-16.596228,-71.805246,TR-06_2-010,11,1
TCU_SUNNER_ID_011,-16.596229,-71.80513,TR-06_2-011,11,1
TCU_SUNNER_ID_012,-16.596231,-71.805013,TR-06_2-012,11,1
TCU_SUNNER_ID_013,-16.596232,-71.804897,TR-06_2-013,11,1
TCU_SUNNER_ID_014,-16.596234,-71.804781,TR-06_2-014,11,1
TCU_SUNNER_ID_015,-16.596235,-71.804665,TR-06_2-015,11,1
TCU_SUNNER_ID_016,-16.596237,-71.804549,TR-06_2-016,11,1
TCU_SUNNER_ID_017,-16.596239,-71.804433,TR-06_2-017,11,1
TCU_SUNNER_ID_018,-16.59624,-71.804318,TR-06_2-018,11,1
TCU_SUNNER_ID_019,-16.596242,-71.804202,TR-06_2-019,11,1
TCU_SUNNER_ID_020,-16.596892,-71.8063,TR-06_2-020,11,1
TCU_SUNNER_ID_021,-16.596893,-71.806184,TR-06_2-021,11,1
TCU_SUNNER_ID_022,-16.596895,-71.806068,TR-06_2-022,11,1
TCU_SUNNER_ID_023,-16.596896,-71.805952,TR-06_2-023,11,1
TCU_SUNNER_ID_024,-16.596898,-71.805836,TR-06_2-024,11,1
TCU_SUNNER_ID_025,-16.596899,-71.80572,TR-06_2-025,11,1
TCU_SUNNER_ID_026,-16.596901,-71.805604,TR-06_2-026,11,1
TCU_SUNNER_ID_027,-16.596903,-71.805488,TR-06_2-027,11,1
TCU_SUNNER_ID_028,-16.596904,-71.805372,TR-06_2-028,11,1
TCU_SUNNER_ID_029,-16.596906,-71.805255,TR-06_2-029,11,1
TCU_SUNNER_ID_030,-16.596907,-71.805139,TR-06_2-030,11,1
TCU_SUNNER_ID_031,-16.596909,-71.805023,TR-06_2-031,11,1
TCU_SUNNER_ID_032,-16.59691,-71.804907,TR-06_2-032,11,1
TCU_SUNNER_ID_033,-16.596912,-71.804791,TR-06_2-033,11,1
TCU_SUNNER_ID_034,-16.596914,-71.804675,TR-06_2-034,11,1
TCU_SUNNER_ID_035,-16.596915,-71.804559,TR-06_2-035,11,1
TCU_SUNNER_ID_036,-16.596917,-71.804443,TR-06_2-036,11,1
TCU_SUNNER_ID_037,-16.596918,-71.804328,TR-06_2-037,11,1
TCU_SUNNER_ID_038,-16.59692,-71.804211,TR-06_2-038,11,1
